49416000,0.004,0,2023-11-12 6:56,49423000,0.0559,1,2023-11-12 6:56
49415000,0.0256,0,2023-11-12 6:56,49424000,0.0039,1,2023-11-12 6:56
49414000,0.0032,0,2023-11-12 6:56,49425000,0.0027,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49417000,0.0025,0,2023-11-12 6:56,49421000,0.002,1,2023-11-12 6:56
49416000,0.004,0,2023-11-12 6:56,49422000,0.0032,1,2023-11-12 6:56
49415000,0.0064,0,2023-11-12 6:56,49423000,0.0559,1,2023-11-12 6:56
49414000,0.0032,0,2023-11-12 6:56,49424000,0.0039,1,2023-11-12 6:56
49413000,0.0199,0,2023-11-12 6:56,49425000,0.0027,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49417000,0.0243,0,2023-11-12 6:56,49420000,0.0038,1,2023-11-12 6:56
49416000,0.004,0,2023-11-12 6:56,49421000,0.002,1,2023-11-12 6:56
49415000,0.0064,0,2023-11-12 6:56,49422000,0.0032,1,2023-11-12 6:56
49414000,0.0032,0,2023-11-12 6:56,49423000,0.052,1,2023-11-12 6:56
49413000,0.0198,0,2023-11-12 6:56,49424000,0.0039,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49417000,0.0024,0,2023-11-12 6:56,49419000,0.0025,1,2023-11-12 6:56
49416000,0.004,0,2023-11-12 6:56,49420000,0.0038,1,2023-11-12 6:56
49415000,0.0064,0,2023-11-12 6:56,49421000,0.002,1,2023-11-12 6:56
49414000,0.0032,0,2023-11-12 6:56,49422000,0.0032,1,2023-11-12 6:56
49413000,0.0007,0,2023-11-12 6:56,49423000,0.052,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49417000,0.0024,0,2023-11-12 6:56,49419000,0.0025,1,2023-11-12 6:56
49416000,0.004,0,2023-11-12 6:56,49420000,0.0038,1,2023-11-12 6:56
49415000,0.0064,0,2023-11-12 6:56,49421000,0.002,1,2023-11-12 6:56
49414000,0.0035,0,2023-11-12 6:56,49422000,0.0032,1,2023-11-12 6:56
49413000,0.0198,0,2023-11-12 6:56,49423000,0.052,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49417000,0.0024,0,2023-11-12 6:56,49423000,0.042,1,2023-11-12 6:56
49416000,0.004,0,2023-11-12 6:56,49424000,0.0039,1,2023-11-12 6:56
49415000,0.0064,0,2023-11-12 6:56,49425000,0.0249,1,2023-11-12 6:56
49414000,0.0035,0,2023-11-12 6:56,49426000,0.0046,1,2023-11-12 6:56
49413000,0.0198,0,2023-11-12 6:56,49427000,0.0132,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49422000,0.003,0,2023-11-12 6:56,49424000,0.0496,1,2023-11-12 6:56
49421000,0.0032,0,2023-11-12 6:56,49425000,0.0027,1,2023-11-12 6:56
49420000,0.004,0,2023-11-12 6:56,49426000,0.0268,1,2023-11-12 6:56
49419000,0.0043,0,2023-11-12 6:56,49427000,0.0132,1,2023-11-12 6:56
49417000,0.0024,0,2023-11-12 6:56,49428000,0.0034,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49422000,0.003,0,2023-11-12 6:56,49423000,0.0018,1,2023-11-12 6:56
49421000,0.0032,0,2023-11-12 6:56,49424000,0.0526,1,2023-11-12 6:56
49420000,0.004,0,2023-11-12 6:56,49425000,0.0027,1,2023-11-12 6:56
49419000,0.0043,0,2023-11-12 6:56,49426000,0.0046,1,2023-11-12 6:56
49417000,0.0024,0,2023-11-12 6:56,49427000,0.1163,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49422000,0.003,0,2023-11-12 6:56,49425000,0.0027,1,2023-11-12 6:56
49421000,0.0032,0,2023-11-12 6:56,49426000,0.0046,1,2023-11-12 6:56
49420000,0.004,0,2023-11-12 6:56,49427000,0.0353,1,2023-11-12 6:56
49419000,0.0043,0,2023-11-12 6:56,49428000,0.0034,1,2023-11-12 6:56
49417000,0.0024,0,2023-11-12 6:56,49429000,0.005,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49423000,0.0028,0,2023-11-12 6:56,49425000,0.0527,1,2023-11-12 6:56
49422000,0.0031,0,2023-11-12 6:56,49426000,0.0046,1,2023-11-12 6:56
49421000,0.0032,0,2023-11-12 6:56,49427000,0.0132,1,2023-11-12 6:56
49420000,0.004,0,2023-11-12 6:56,49428000,0.0034,1,2023-11-12 6:56
49419000,0.0043,0,2023-11-12 6:56,49429000,0.005,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49423000,0.1,0,2023-11-12 6:56,49425000,0.0748,1,2023-11-12 6:56
49422000,0.0031,0,2023-11-12 6:56,49426000,0.0046,1,2023-11-12 6:56
49421000,0.0032,0,2023-11-12 6:56,49427000,0.0132,1,2023-11-12 6:56
49420000,0.004,0,2023-11-12 6:56,49428000,0.0034,1,2023-11-12 6:56
49419000,0.0043,0,2023-11-12 6:56,49429000,0.005,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49420000,0.004,0,2023-11-12 6:56,49423000,0.0609,1,2023-11-12 6:56
49419000,0.0043,0,2023-11-12 6:56,49424000,0.0251,1,2023-11-12 6:56
49417000,0.0024,0,2023-11-12 6:56,49425000,0.0027,1,2023-11-12 6:56
49416000,0.004,0,2023-11-12 6:56,49426000,0.0046,1,2023-11-12 6:56
49415000,0.0064,0,2023-11-12 6:56,49427000,0.0132,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49421000,0.0017,0,2023-11-12 6:56,49423000,0.0736,1,2023-11-12 6:56
49420000,0.004,0,2023-11-12 6:56,49424000,0.0028,1,2023-11-12 6:56
49419000,0.0043,0,2023-11-12 6:56,49425000,0.0027,1,2023-11-12 6:56
49417000,0.0024,0,2023-11-12 6:56,49426000,0.0046,1,2023-11-12 6:56
49416000,0.004,0,2023-11-12 6:56,49427000,0.0132,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49419000,0.0043,0,2023-11-12 6:56,49423000,0.0511,1,2023-11-12 6:56
49417000,0.0024,0,2023-11-12 6:56,49424000,0.0253,1,2023-11-12 6:56
49416000,0.004,0,2023-11-12 6:56,49425000,0.0027,1,2023-11-12 6:56
49415000,0.0064,0,2023-11-12 6:56,49426000,0.0046,1,2023-11-12 6:56
49414000,0.0035,0,2023-11-12 6:56,49427000,0.0132,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49419000,0.0043,0,2023-11-12 6:56,49422000,0.0008,1,2023-11-12 6:56
49417000,0.0024,0,2023-11-12 6:56,49423000,0.0511,1,2023-11-12 6:56
49416000,0.004,0,2023-11-12 6:56,49424000,0.0028,1,2023-11-12 6:56
49415000,0.0064,0,2023-11-12 6:56,49425000,0.0251,1,2023-11-12 6:56
49414000,0.0259,0,2023-11-12 6:56,49426000,0.0046,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49417000,0.034,0,2023-11-12 6:56,49421000,0.0083,1,2023-11-12 6:56
49416000,0.004,0,2023-11-12 6:56,49422000,0.0232,1,2023-11-12 6:56
49415000,0.004,0,2023-11-12 6:56,49423000,0.0511,1,2023-11-12 6:56
49414000,0.0035,0,2023-11-12 6:56,49424000,0.0028,1,2023-11-12 6:56
49413000,0.0007,0,2023-11-12 6:56,49425000,0.0027,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49414000,0.0035,0,2023-11-12 6:56,49415000,0.0834,1,2023-11-12 6:56
49413000,0.0007,0,2023-11-12 6:56,49421000,0.0083,1,2023-11-12 6:56
49412000,0.0029,0,2023-11-12 6:56,49422000,0.0008,1,2023-11-12 6:56
49411000,0.0855,0,2023-11-12 6:56,49423000,0.0511,1,2023-11-12 6:56
49410000,0.002,0,2023-11-12 6:56,49424000,0.0028,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49411000,0.0046,0,2023-11-12 6:56,49412000,0.0919,1,2023-11-12 6:56
49410000,0.002,0,2023-11-12 6:56,49415000,0.111,1,2023-11-12 6:56
49409000,0.0044,0,2023-11-12 6:56,49416000,0.023,1,2023-11-12 6:56
49408000,0.0022,0,2023-11-12 6:56,49417000,0.0038,1,2023-11-12 6:56
49407000,0.0074,0,2023-11-12 6:56,49418000,0.0023,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49410000,0.002,0,2023-11-12 6:56,49411000,0.0383,1,2023-11-12 6:56
49409000,0.0044,0,2023-11-12 6:56,49412000,0.1463,1,2023-11-12 6:56
49408000,0.0022,0,2023-11-12 6:56,49413000,0.0028,1,2023-11-12 6:56
49407000,0.0074,0,2023-11-12 6:56,49414000,0.0207,1,2023-11-12 6:56
49406000,0.0019,0,2023-11-12 6:56,49415000,0.0642,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49410000,0.002,0,2023-11-12 6:56,49411000,0.0491,1,2023-11-12 6:56
49409000,0.0044,0,2023-11-12 6:56,49412000,0.1463,1,2023-11-12 6:56
49408000,0.0022,0,2023-11-12 6:56,49413000,0.0028,1,2023-11-12 6:56
49407000,0.0074,0,2023-11-12 6:56,49414000,0.0208,1,2023-11-12 6:56
49406000,0.0019,0,2023-11-12 6:56,49415000,0.0032,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49410000,0.002,0,2023-11-12 6:56,49411000,0.0046,1,2023-11-12 6:56
49409000,0.0044,0,2023-11-12 6:56,49412000,0.0544,1,2023-11-12 6:56
49408000,0.0022,0,2023-11-12 6:56,49413000,0.0028,1,2023-11-12 6:56
49407000,0.0074,0,2023-11-12 6:56,49414000,0.0208,1,2023-11-12 6:56
49406000,0.0019,0,2023-11-12 6:56,49415000,0.0032,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49410000,0.002,0,2023-11-12 6:56,49412000,0.0419,1,2023-11-12 6:56
49409000,0.0044,0,2023-11-12 6:56,49413000,0.0028,1,2023-11-12 6:56
49408000,0.0022,0,2023-11-12 6:56,49414000,0.0208,1,2023-11-12 6:56
49407000,0.0074,0,2023-11-12 6:56,49415000,0.0032,1,2023-11-12 6:56
49406000,0.0019,0,2023-11-12 6:56,49416000,0.004,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49410000,0.002,0,2023-11-12 6:56,49412000,0.0044,1,2023-11-12 6:56
49409000,0.0044,0,2023-11-12 6:56,49413000,0.0528,1,2023-11-12 6:56
49408000,0.0022,0,2023-11-12 6:56,49414000,0.0207,1,2023-11-12 6:56
49407000,0.0074,0,2023-11-12 6:56,49415000,0.0032,1,2023-11-12 6:56
49406000,0.0019,0,2023-11-12 6:56,49416000,0.004,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49410000,0.002,0,2023-11-12 6:56,49413000,0.0528,1,2023-11-12 6:56
49409000,0.0044,0,2023-11-12 6:56,49414000,0.0207,1,2023-11-12 6:56
49408000,0.0022,0,2023-11-12 6:56,49415000,0.0032,1,2023-11-12 6:56
49407000,0.0074,0,2023-11-12 6:56,49416000,0.004,1,2023-11-12 6:56
49406000,0.0019,0,2023-11-12 6:56,49417000,0.0038,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49411000,0.0029,0,2023-11-12 6:56,49412000,0.0108,1,2023-11-12 6:56
49410000,0.002,0,2023-11-12 6:56,49413000,0.0528,1,2023-11-12 6:56
49409000,0.0044,0,2023-11-12 6:56,49414000,0.0207,1,2023-11-12 6:56
49408000,0.0022,0,2023-11-12 6:56,49415000,0.008,1,2023-11-12 6:56
49407000,0.0074,0,2023-11-12 6:56,49416000,0.004,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49405000,0.0004,0,2023-11-12 6:56,49411000,0.019,1,2023-11-12 6:56
49404000,0.0075,0,2023-11-12 6:56,49412000,0.0076,1,2023-11-12 6:56
49403000,0.0057,0,2023-11-12 6:56,49413000,0.0528,1,2023-11-12 6:56
49402000,0.0027,0,2023-11-12 6:56,49414000,0.0017,1,2023-11-12 6:56
49401000,0.0541,0,2023-11-12 6:56,49415000,0.008,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49410000,0.0032,0,2023-11-12 6:56,49411000,0.0017,1,2023-11-12 6:56
49406000,0.002,0,2023-11-12 6:56,49412000,0.0104,1,2023-11-12 6:56
49405000,0.0004,0,2023-11-12 6:56,49413000,0.1035,1,2023-11-12 6:56
49404000,0.0075,0,2023-11-12 6:56,49414000,0.0207,1,2023-11-12 6:56
49403000,0.0281,0,2023-11-12 6:56,49415000,0.008,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49406000,0.002,0,2023-11-12 6:56,49407000,0.0018,1,2023-11-12 6:56
49405000,0.0004,0,2023-11-12 6:56,49408000,0.0055,1,2023-11-12 6:56
49404000,0.0075,0,2023-11-12 6:56,49409000,0.0022,1,2023-11-12 6:56
49403000,0.0057,0,2023-11-12 6:56,49410000,0.0043,1,2023-11-12 6:56
49402000,0.0027,0,2023-11-12 6:56,49411000,0.0017,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49408000,0.0335,0,2023-11-12 6:56,49409000,0.0022,1,2023-11-12 6:56
49407000,0.0019,0,2023-11-12 6:56,49410000,0.0043,1,2023-11-12 6:56
49406000,0.002,0,2023-11-12 6:56,49411000,0.0517,1,2023-11-12 6:56
49405000,0.0004,0,2023-11-12 6:56,49412000,0.0104,1,2023-11-12 6:56
49404000,0.0075,0,2023-11-12 6:56,49413000,0.0535,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49408000,0.0335,0,2023-11-12 6:56,49411000,0.0517,1,2023-11-12 6:56
49407000,0.0019,0,2023-11-12 6:56,49412000,0.0104,1,2023-11-12 6:56
49406000,0.002,0,2023-11-12 6:56,49413000,0.0028,1,2023-11-12 6:56
49405000,0.0228,0,2023-11-12 6:56,49414000,0.0017,1,2023-11-12 6:56
49404000,0.0075,0,2023-11-12 6:56,49415000,0.0032,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49411000,0.0547,0,2023-11-12 6:56,49414000,0.0017,1,2023-11-12 6:56
49409000,0.0037,0,2023-11-12 6:56,49415000,0.0032,1,2023-11-12 6:56
49408000,0.0017,0,2023-11-12 6:56,49416000,0.054,1,2023-11-12 6:56
49407000,0.0019,0,2023-11-12 6:56,49417000,0.0229,1,2023-11-12 6:56
49406000,0.002,0,2023-11-12 6:56,49418000,0.0023,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49412000,0.0024,0,2023-11-12 6:56,49413000,0.0907,1,2023-11-12 6:56
49411000,0.0547,0,2023-11-12 6:56,49414000,0.0017,1,2023-11-12 6:56
49409000,0.0037,0,2023-11-12 6:56,49415000,0.0032,1,2023-11-12 6:56
49408000,0.0017,0,2023-11-12 6:56,49416000,0.004,1,2023-11-12 6:56
49407000,0.0019,0,2023-11-12 6:56,49417000,0.0229,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49412000,0.0024,0,2023-11-12 6:56,49413000,0.0881,1,2023-11-12 6:56
49411000,0.0547,0,2023-11-12 6:56,49414000,0.0017,1,2023-11-12 6:56
49409000,0.0037,0,2023-11-12 6:56,49415000,0.0032,1,2023-11-12 6:56
49408000,0.0017,0,2023-11-12 6:56,49416000,0.0231,1,2023-11-12 6:56
49407000,0.0019,0,2023-11-12 6:56,49417000,0.0038,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49412000,0.0024,0,2023-11-12 6:56,49413000,0.0881,1,2023-11-12 6:56
49411000,0.0547,0,2023-11-12 6:56,49414000,0.0017,1,2023-11-12 6:56
49409000,0.0037,0,2023-11-12 6:56,49415000,0.0032,1,2023-11-12 6:56
49408000,0.0017,0,2023-11-12 6:56,49416000,0.004,1,2023-11-12 6:56
49407000,0.0019,0,2023-11-12 6:56,49417000,0.0229,1,2023-11-12 6:56
price,quantity,type,timestamp,price,quantity,type,timestamp
49412000,0.0024,0,2023-11-12 6:57,49413000,0.0881,1,2023-11-12 6:57
49411000,0.0547,0,2023-11-12 6:57,49414000,0.0017,1,2023-11-12 6:57
49409000,0.0037,0,2023-11-12 6:57,49415000,0.0032,1,2023-11-12 6:57
49408000,0.0017,0,2023-11-12 6:57,49416000,0.004,1,2023-11-12 6:57
49407000,0.0019,0,2023-11-12 6:57,49417000,0.0038,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49412000,0.034,0,2023-11-12 6:57,49415000,0.0032,1,2023-11-12 6:57
49411000,0.0547,0,2023-11-12 6:57,49416000,0.004,1,2023-11-12 6:57
49409000,0.0037,0,2023-11-12 6:57,49417000,0.0038,1,2023-11-12 6:57
49408000,0.0242,0,2023-11-12 6:57,49418000,0.0023,1,2023-11-12 6:57
49407000,0.0881,0,2023-11-12 6:57,49419000,0.0022,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49412000,0.0024,0,2023-11-12 6:57,49414000,0.0034,1,2023-11-12 6:57
49411000,0.003,0,2023-11-12 6:57,49415000,0.0032,1,2023-11-12 6:57
49409000,0.0037,0,2023-11-12 6:57,49416000,0.004,1,2023-11-12 6:57
49408000,0.0017,0,2023-11-12 6:57,49417000,0.0038,1,2023-11-12 6:57
49407000,0.0881,0,2023-11-12 6:57,49418000,0.0716,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49409000,0.0037,0,2023-11-12 6:57,49413000,0.0193,1,2023-11-12 6:57
49408000,0.0017,0,2023-11-12 6:57,49414000,0.0084,1,2023-11-12 6:57
49407000,0.0019,0,2023-11-12 6:57,49415000,0.0032,1,2023-11-12 6:57
49406000,0.002,0,2023-11-12 6:57,49416000,0.004,1,2023-11-12 6:57
49405000,0.0004,0,2023-11-12 6:57,49417000,0.0038,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49409000,0.0037,0,2023-11-12 6:57,49411000,0.0031,1,2023-11-12 6:57
49408000,0.0017,0,2023-11-12 6:57,49412000,0.003,1,2023-11-12 6:57
49407000,0.0019,0,2023-11-12 6:57,49413000,0.0315,1,2023-11-12 6:57
49406000,0.002,0,2023-11-12 6:57,49414000,0.0084,1,2023-11-12 6:57
49405000,0.0004,0,2023-11-12 6:57,49415000,0.0032,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49407000,0.0019,0,2023-11-12 6:57,49410000,0.022,1,2023-11-12 6:57
49406000,0.002,0,2023-11-12 6:57,49411000,0.0031,1,2023-11-12 6:57
49405000,0.0004,0,2023-11-12 6:57,49412000,0.003,1,2023-11-12 6:57
49404000,0.0038,0,2023-11-12 6:57,49413000,0.0132,1,2023-11-12 6:57
49403000,0.0057,0,2023-11-12 6:57,49414000,0.1478,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49409000,0.0019,0,2023-11-12 6:57,49410000,0.0183,1,2023-11-12 6:57
49408000,0.002,0,2023-11-12 6:57,49411000,0.0031,1,2023-11-12 6:57
49407000,0.0019,0,2023-11-12 6:57,49412000,0.003,1,2023-11-12 6:57
49406000,0.002,0,2023-11-12 6:57,49413000,0.0132,1,2023-11-12 6:57
49405000,0.0004,0,2023-11-12 6:57,49414000,0.0584,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49409000,0.0019,0,2023-11-12 6:57,49412000,0.003,1,2023-11-12 6:57
49408000,0.002,0,2023-11-12 6:57,49413000,0.0132,1,2023-11-12 6:57
49407000,0.0019,0,2023-11-12 6:57,49414000,0.0767,1,2023-11-12 6:57
49406000,0.002,0,2023-11-12 6:57,49415000,0.0032,1,2023-11-12 6:57
49405000,0.0004,0,2023-11-12 6:57,49416000,0.004,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49410000,0.0028,0,2023-11-12 6:57,49411000,0.0183,1,2023-11-12 6:57
49409000,0.0019,0,2023-11-12 6:57,49412000,0.003,1,2023-11-12 6:57
49408000,0.002,0,2023-11-12 6:57,49413000,0.063,1,2023-11-12 6:57
49407000,0.0019,0,2023-11-12 6:57,49414000,0.1415,1,2023-11-12 6:57
49406000,0.002,0,2023-11-12 6:57,49415000,0.0032,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49407000,0.0019,0,2023-11-12 6:57,49408000,0.3091,1,2023-11-12 6:57
49406000,0.002,0,2023-11-12 6:57,49411000,0.121,1,2023-11-12 6:57
49405000,0.0004,0,2023-11-12 6:57,49412000,0.003,1,2023-11-12 6:57
49404000,0.0036,0,2023-11-12 6:57,49413000,0.063,1,2023-11-12 6:57
49403000,0.0057,0,2023-11-12 6:57,49414000,0.0915,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49400000,0.0018,0,2023-11-12 6:57,49404000,0.0287,1,2023-11-12 6:57
49399000,0.0232,0,2023-11-12 6:57,49408000,0.2447,1,2023-11-12 6:57
49398000,0.0036,0,2023-11-12 6:57,49409000,0.002,1,2023-11-12 6:57
49397000,0.0046,0,2023-11-12 6:57,49410000,0.0019,1,2023-11-12 6:57
49396000,0.0044,0,2023-11-12 6:57,49411000,0.1238,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49404000,0.0481,0,2023-11-12 6:57,49405000,0.0035,1,2023-11-12 6:57
49403000,0.0895,0,2023-11-12 6:57,49406000,0.0027,1,2023-11-12 6:57
49402000,0.0052,0,2023-11-12 6:57,49407000,0.002,1,2023-11-12 6:57
49401000,0.0226,0,2023-11-12 6:57,49408000,0.0019,1,2023-11-12 6:57
49400000,0.0911,0,2023-11-12 6:57,49409000,0.002,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49411000,0.0104,0,2023-11-12 6:57,49412000,0.0032,1,2023-11-12 6:57
49409000,0.1951,0,2023-11-12 6:57,49413000,0.0023,1,2023-11-12 6:57
49408000,0.0158,0,2023-11-12 6:57,49414000,0.0034,1,2023-11-12 6:57
49406000,0.0887,0,2023-11-12 6:57,49415000,0.0032,1,2023-11-12 6:57
49405000,0.0079,0,2023-11-12 6:57,49416000,0.004,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49413000,0.0018,0,2023-11-12 6:57,49417000,0.0012,1,2023-11-12 6:57
49412000,0.1082,0,2023-11-12 6:57,49418000,0.0523,1,2023-11-12 6:57
49411000,0.0038,0,2023-11-12 6:57,49419000,0.0022,1,2023-11-12 6:57
49410000,0.0153,0,2023-11-12 6:57,49420000,0.0041,1,2023-11-12 6:57
49409000,0.1226,0,2023-11-12 6:57,49421000,0.0026,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49417000,0.0032,0,2023-11-12 6:57,49418000,0.0731,1,2023-11-12 6:57
49416000,0.0041,0,2023-11-12 6:57,49419000,0.0022,1,2023-11-12 6:57
49415000,0.0024,0,2023-11-12 6:57,49420000,0.0041,1,2023-11-12 6:57
49414000,0.0039,0,2023-11-12 6:57,49421000,0.0026,1,2023-11-12 6:57
49413000,0.0018,0,2023-11-12 6:57,49422000,0.0041,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49417000,0.001,0,2023-11-12 6:57,49419000,0.0022,1,2023-11-12 6:57
49416000,0.0041,0,2023-11-12 6:57,49420000,0.0041,1,2023-11-12 6:57
49415000,0.0024,0,2023-11-12 6:57,49421000,0.0526,1,2023-11-12 6:57
49414000,0.0039,0,2023-11-12 6:57,49422000,0.0041,1,2023-11-12 6:57
49413000,0.0018,0,2023-11-12 6:57,49423000,0.0178,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49416000,0.0031,0,2023-11-12 6:57,49417000,0.0002,1,2023-11-12 6:57
49415000,0.0024,0,2023-11-12 6:57,49419000,0.0022,1,2023-11-12 6:57
49414000,0.0039,0,2023-11-12 6:57,49420000,0.0041,1,2023-11-12 6:57
49413000,0.0018,0,2023-11-12 6:57,49421000,0.0526,1,2023-11-12 6:57
49412000,0.0855,0,2023-11-12 6:57,49422000,0.0041,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49416000,0.0011,0,2023-11-12 6:57,49417000,0.0002,1,2023-11-12 6:57
49415000,0.0024,0,2023-11-12 6:57,49418000,0.0032,1,2023-11-12 6:57
49414000,0.0039,0,2023-11-12 6:57,49419000,0.0022,1,2023-11-12 6:57
49413000,0.0018,0,2023-11-12 6:57,49420000,0.0041,1,2023-11-12 6:57
49412000,0.0855,0,2023-11-12 6:57,49421000,0.0526,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49415000,0.0015,0,2023-11-12 6:57,49417000,0.0002,1,2023-11-12 6:57
49414000,0.0039,0,2023-11-12 6:57,49418000,0.0034,1,2023-11-12 6:57
49413000,0.0018,0,2023-11-12 6:57,49419000,0.0022,1,2023-11-12 6:57
49412000,0.0855,0,2023-11-12 6:57,49420000,0.0041,1,2023-11-12 6:57
49411000,0.0038,0,2023-11-12 6:57,49421000,0.0526,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49414000,0.0034,0,2023-11-12 6:57,49417000,0.0274,1,2023-11-12 6:57
49413000,0.0018,0,2023-11-12 6:57,49419000,0.0002,1,2023-11-12 6:57
49412000,0.003,0,2023-11-12 6:57,49420000,0.0043,1,2023-11-12 6:57
49411000,0.0038,0,2023-11-12 6:57,49421000,0.0694,1,2023-11-12 6:57
49410000,0.0032,0,2023-11-12 6:57,49422000,0.0041,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49412000,0.001,0,2023-11-12 6:57,49416000,0.036,1,2023-11-12 6:57
49411000,0.0038,0,2023-11-12 6:57,49417000,0.0315,1,2023-11-12 6:57
49410000,0.0032,0,2023-11-12 6:57,49418000,0.0042,1,2023-11-12 6:57
49409000,0.0037,0,2023-11-12 6:57,49419000,0.0002,1,2023-11-12 6:57
49408000,0.0002,0,2023-11-12 6:57,49420000,0.0211,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49410000,0.0032,0,2023-11-12 6:57,49411000,0.0032,1,2023-11-12 6:57
49409000,0.0037,0,2023-11-12 6:57,49414000,0.0334,1,2023-11-12 6:57
49408000,0.0002,0,2023-11-12 6:57,49415000,0.0039,1,2023-11-12 6:57
49407000,0.0025,0,2023-11-12 6:57,49416000,0.0544,1,2023-11-12 6:57
49406000,0.0021,0,2023-11-12 6:57,49417000,0.0041,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49408000,0.0002,0,2023-11-12 6:57,49411000,0.0348,1,2023-11-12 6:57
49407000,0.0025,0,2023-11-12 6:57,49412000,0.0038,1,2023-11-12 6:57
49406000,0.0021,0,2023-11-12 6:57,49413000,0.003,1,2023-11-12 6:57
49405000,0.0042,0,2023-11-12 6:57,49414000,0.0018,1,2023-11-12 6:57
49404000,0.0209,0,2023-11-12 6:57,49415000,0.0039,1,2023-11-12 6:57
price,quantity,type,timestamp,price,quantity,type,timestamp
49408000,0.0087,0,2023-11-12 6:57,49409000,0.0028,1,2023-11-12 6:57
49407000,0.0025,0,2023-11-12 6:57,49410000,0.0037,1,2023-11-12 6:57
49406000,0.0852,0,2023-11-12 6:57,49411000,0.0063,1,2023-11-12 6:57
